1.3.3	1.0.0	Long Wire	Item				A dipole antenna whose active (sensor) elements are two wires deployed in the equatorial plane on opposite sides of a spinning spacecraft, and whose length is several times greater than the spacecraft diameter.
1.3.3	1.2.0	Longitude	Numeric				The location of a place on Earth specified as an angle north (positive) or south (negative) of the equator defined by the coordinate system in use.
1.3.3	1.1.0	Low	Numeric				The smallest value within a range of possible values.
1.3.3	1.0.0	MAG	Item				Geomagnetic - geocentric. Z axis is parallel to the geomagnetic dipole axis, positive north. X is in the plane defined by the Z axis and the Earth's rotation axis. If N is a unit vector from the Earth's center to the north geographic pole, the signs of the X and Y axes are given by Y = N x Z, X = Y x Z.. See Russell, 1971, and <http://cdpp.cnes.fr/00428.pdf>
1.3.3	1.0.0	Magnetic	Item				The physical attribute attributed to a magnet or its equivalent.
1.3.3	1.3.0	Magnetic Cloud	Item				A transient event observed in the solar wind characterized as a region of enhanced magnetic field strength, smooth rotation of the magnetic field vector and low proton density and temperature.
1.3.3	1.0.0	Magnetic Field	Item				Measurements of magnetic field vectors (sometimes not all components) as time series; can be space- or ground-based. Also, [Zeeman splitting, etc. based]: A region of space near a magnetized body where magnetic forces can be detected [as measured by methods such as Zeeman splitting, etc.]
1.3.3	1.0.0	Magnetogram	Item				Measurements of the vector or line-of-sight magnetic field determined from remote sensing measurements of the detailed structure of spectral lines, including their splitting and polarization. ("Magnetogram.")
1.3.3	1.0.0	Magnetometer	Item				An instrument which measures the ambient magnetic field.
1.3.3	1.0.0	Magnetopause Crossing	Item				A crossing of the interface between the shocked solar wind in the magnetosheath and the magnetic field and plasma in the magnetosphere.
1.3.3	1.0.0	Magnetosheath	Item				The region between the bow shock and the magnetopause, characterized by very turbulent plasma.
1.3.3	1.0.0	Magnetosphere	Enumeration	Magnetosphere			The region of space above the atmosphere or surface of the planet, and bounded by the magnetopause, that is under the direct influence of the planet's magnetic field.
1.3.3	1.0.0	Magnetotail	Item				The region on the night side of the body where the magnetic filed is stretched backwards by the force of the solar wind. For Earth, the magnetotail begins at a night-side radial distance of 10 Re (X > -10Re).
1.3.3	1.0.0	Magnitude	Item				A measure of the strength or size of a vector quantity.
1.3.3	1.0.0	Main	Item				The region of the magnetosphere where the magnetic field lines are closed, but does not include the gaseous region gravitationally bound to the body.
1.3.3	1.2.0	Mars	Item				The forth planet from the sun in our solar system.
1.3.3	1.0.0	Mass	Item				The measure of inertia (mass) of individual objects (e.g., aerosols).
1.3.3	1.0.0	Mass Density	Item				The mass of particles per unit volume.
1.3.3	1.0.0	Mass Spectrometer	Item				An instrument which distinguishes chemical species in terms of their different isotopic masses.
1.3.3	1.1.0	MATLAB_4	Item				MATLAB Workspace save set, version 4. MAT-files are double-precision, binary, MATLAB format files. MATLAB is a proprietary product of The MathWorks.
1.3.3	1.1.0	MATLAB_6	Item				MATLAB Workspace save set, version 6. MAT-files are double-precision, binary, MATLAB format files. MATLAB is a proprietary product of The MathWorks.
1.3.3	1.1.0	MATLAB_7	Item				MATLAB Workspace save set, version 7. MAT-files are double-precision, binary, MATLAB format files. Version 7 includes data compression and Unicode encoding. MATLAB is a proprietary product of The MathWorks.
1.3.3	1.2.0	MD5	Item				Message Digest 5 (MD5) is a 128-bit message digest algorithm created in 1991 by Professor Ronald Rivest.
1.3.3	1.0.0	Measurement Type	Enumeration	Measurement Type			A characterization of the quantitative assessment of a phenomenon.
1.3.3	1.2.0	Mercury	Item				The first planet from the sun in our solar system.
1.3.3	1.2.0	Mesosphere	Item				The layer of the atmosphere that extends from the Stratosphere to a range of 80 km to 85 km, temperature decreasing with height.
1.3.3	1.2.0	Metadata Contact	Item				An individual who can affect a change in the metadata describing a resource.
1.3.3	1.0.0	MFA	Item				Magnetic Field Aligned - A coordinate system spacecraft-centered system with Z in the direction of the ambient magnetic field vector. X is in the plane defined by Z and the spacecraft-Sun line, positive sunward. See <http://cdpp.cnes.fr/00428.pdf>
1.3.3	1.0.0	Microchannel Plate	Item				An instrument used for the detection of elementary particles, ions, ultraviolet rays and soft X-rays constructed from very thin conductive glass capillaries.
1.3.3	1.0.0	Microwave	Item				Photons with a wavelength range: 1.00x10^6 to 1.50x10^7 nm
1.3.3	1.3.1	Mirror URL	URL				A Uniform Resource Locator (URL) to al aternate location of a resource.
1.3.3	1.0.0	Mixed	Text				A measured observation which is derived from a combination of two or more individual measurements.
1.3.3	1.0.0	Mode Amplitude	Item				In helioseismology the magnitude of oscillation of waves of a particular geometry.
1.3.3	1.0.0	Molecule	Item				A group of atoms so united and combined by chemical affinity that they form a complete, integrated whole, being the smallest portion of any particular compound that can exist in a free state
1.3.3	1.0.0	Moment	Item				Parameters determined by integration over a distribution function convolved with a power of velocity.
1.3.3	1.0.0	MPEG	Item				A digital format for movies defined by the Motion Picture Experts Group
1.3.3	1.2.1	Multispectral Imager	Item				An instrument which captures images at multiple spectral ranges.
1.3.3	1.2.1	Na-D	Item				A spectrum with a wavelength range of centered at 589.3 nm. VSO nickname: Na-D image with a range of 588.8 nm to 589.8 nm.
1.3.3	1.0.0	Name	Text				A language unit by which a person or thing is known.
1.3.3	1.1.0	NCAR	Item				The National Center for Atmospheric Research (NCAR) format. A complete description of that standard is given in appendix C of the "Report on Establishment & Operation of the Incoherent- Scatter Data Base", dated August 23, 1984, obtainable from NCAR, P.O. Box 3000 Boulder, Colorado 80307-3000.
1.3.3	1.1.0	Near Earth	Item				The heliospheric region near the Earth which extends to and includes the area near the L1 and L2 Lagrange point.
1.3.3	1.0.0	Near Surface	Enumeration	Near Surface			The gaseous and possibly ionized environment of a body extending from the surface to some specified altitude.  For the Earth, this altitude is 2000 km.
1.3.3	1.2.0	Neptune	Item				The seventh planet from the sun in our solar system.
1.3.3	1.0.0	NetCDF	Item				Unidata Program Center's Network Common Data Form (NetCDF). A self-describing data portable data format for array-oriented data access. See <http://my.unidata.ucar.edu/content/software/netcdf>
1.3.3	1.0.0	Neutral	Item				Either a particle, an object, or a system that has a net electric charge of zero
1.3.3	1.2.1	Neutral Atom Imager	Item				An instrument which measures the quantity and properties of neutral particles over a range of angles. Measured properties can include mass and energy.
1.3.3	1.0.0	Neutral Atom Images	Item				Measurements of neutral atom fluxes as a function of look direction; often related to remote energetic charged particles that lose their charge through charge-exchange and then reach the detector on a line.
1.3.3	1.0.0	Neutral Gas	Item				Measurements of neutral atomic and molecular components of a gas.
1.3.3	1.2.1	Neutral Particle Detector	Item				An instrument which measures the quantity and properties of neutral particles. Measured properties can include mass and plasma bulk densities.
1.3.3	1.2.1	Ni-6768	Item				A spectrum with a wavelength range centered at 676.8 nm. VSO nickname: Ni-6768 dopplergram with a range of of 676.7 nm to 676.9 nm.
1.3.3	1.0.0	None	Item				A lack or absence of anything.
1.3.3	1.2.0	Note	Text				Information which is useful or important for the understanding of a value or parameter.
1.3.3	1.0.0	Number Density	Item				The number of particles per unit volume.
1.3.3	1.2.1	Number Flux	Item				The number of particles passing through a unit area in a unit time.
1.3.3	1.0.0	Numerical Data	Container				Data stored as numerical values in a specified format.
1.3.3	1.0.0	Observatory	Container				The host (spacecraft, network, facility) for instruments making observations.
1.3.3	1.0.0	Observatory Group	Text				A set of programmatically related observatories. The value is taken from an approved list of observatory group names.
1.3.3	1.0.0	Observatory ID	Text				The identifier of an Observatory resource.
1.3.3	1.2.0	Observatory Region	Enumeration	Region			A spatial location distinguished by certain natural features or physical characteristics where an observatory is located.
1.3.3	1.0.0	Observed Region	Enumeration	Region			The portion of space measured by the instrument at the time of an observation. A region is distinguished by certain natural features or physical characteristics. It is the location of the observatory for in situ data, the location or region sensed by remote sensing observatories and the location-of-relevance for parameters that are derived from observational data.
1.3.3	1.0.0	Offline	Item				Not directly accessible electronically. This includes resources which may to be moved to an online status in response to a given request.
1.3.3	1.0.0	Online	Item				Directly accessible electronically.
1.3.3	1.0.0	Open	Item				Access is granted to everyone.
1.3.3	1.0.0	Optical	Item				Photons with a wavelength range: 380 to 760 nm
1.3.3	1.0.0	Organization Name	Text				A unit within a company or other entity (e.g., Government agency or branch of service) within which many projects are managed as a whole.
1.3.3	1.0.0	Other	Item				1) A general category which is described in related text. 2) Values, such as flags, that are not time tags, location data or measured or derived parameters.
1.3.3	1.0.0	Outer	Item				The region of the heliosphere from, but not including, 1 AU to the farthest extent of the heliosphere (heliopause).
1.3.3	1.3.0	Paper	Item				A formal presentation of an idea or discovery typically more than a few pages in length.
1.3.3	1.0.0	Parallel	Item				Having the same direction as a given direction
1.3.3	1.0.0	Parameter	Container				A container of information regarding a parameter whose values are part of the product. Every product contains or can be related to one or more parameters.
1.3.3	1.1.0	Parameter Key	Text				The name or identfier which can be used to access the parameter in the resource. The associated value is dependent on the service used to access the resource.
1.3.3	1.1.0	Parent ID	Text				The resource identifier for a resource that a resource is a part of. The resource inherits the attributes of the referenced resource. Attributes defined in the resource override attributes of the parent in the manner perscribed by the containing resource.
1.3.3	1.3.3	Part Of	Item				A portion of a larger resource.
1.3.3	1.0.0	Particle	Container				A description of the types of particles observed in the measurement. This includes both direct observations and inferred observations.
1.3.3	1.0.0	Particle Correlator	Item				An instrument which correlates particle flux to help identify wave/particle interactions.
1.3.3	1.0.0	Particle Detector	Item				An instrument which detects particle flux!!!
1.3.3	1.1.0	Particle Quantity	Enumeration	Particle Quantity			A characterization of the physical properties of the particle.
1.3.3	1.0.0	Particle Type	Enumeration	Particle Type			A characterization of the kind of particle observed by the measurement.
1.3.3	1.0.0	PDF	Item				A document expressed in the Portable Document Format (PDF) as defined by Adobe.
1.3.3	1.0.0	Peak	Item				The maximum value for the quantity in question, over a period of time which is usually equal to the cadence.
1.3.3	1.2.0	Per	Duration				The time interval over which a characterization applies. For example, the number of bytes generated each day.
1.3.3	1.0.0	Perpendicular	Item				At right angles to a given direction.
1.3.3	1.0.0	Person	Container				An individual human being.
1.3.3	1.0.0	Person ID	Text				The identifier assigned to a Person description.
1.3.3	1.0.0	Person Name	Text				The words used to address an individual.
1.3.3	1.2.1	Phase Angle	Item				Phase difference between two or more waves, normally expressed in degrees.
1.3.3	1.0.0	Phase-Space Density	Item				The number of particles per unit volume in the six-dimensional space of position and velocity.
1.3.3	1.0.0	Phenomenon Type	Enumeration	Phenomenon Type			The characteristics or categorization of an event type.
1.3.3	1.2.0	Phi	Item				The angle between the meridian of a vector and the zero meridian of the coordinate system in which the vector is expressed. Equivalently, the angle between the projection of a position or measured vector into the X-Y plane and X-axis in the coordinate system in which the vector is expressed. Also referred to as the azimuthal angle or "longitude". Mathematically: Phi = arctan(y/x)
1.3.3	1.0.0	Phone Number	Text				The symbols and numerals required to contact an individual by telephone. The string may contain punctuation marks such as dash (-) or dot (.) to separate fields within the string.
1.3.3	1.2.1	Photometer	Item				An instrument which measures the strength of electromagnetic radiation in the range from ultraviolet to infrared and including the visible spectrum.
1.3.3	1.0.0	Photon	Container				Photon (radio through gamma-rays): the fundamental particle or quantum of electromagnetic radiation (radiant energy)
1.3.3	1.1.0	Photon Quantity	Enumeration	Photon Quantity			A characterization of the physical properties of the photon.
1.3.3	1.2.1	Photopolarimeter	Item				An instrument which measures the intensity and polarization or radiant energy. A photopolarimeter is a combination of a photometer and a polarimeter.
1.3.3	1.0.0	Photosphere	Item				The atmospheric layer of the Sun or a star from which continuum radiation, especially optical, is emitted to space.  For the Sun, the photosphere is about 500 km thick.
1.3.3	1.0.0	Plasma Beta	Item				The ratio of the plasma pressure to the magnetic pressure.
1.3.3	1.2.1	Plasma Frequency	Item				The frequency with which a plasma oscillates.
1.3.3	1.2.0	Plasmasphere	Item				A region of the magnetosphere consisting of low energy (cool) plasma. It is located above the ionosphere. The outer boundary of the plasmasphere is known as the plasmapause, which is defined by an order of magnitude drop in plasma density.
1.3.3	1.3.1	Platform	Item				A collection of components which can be positioned and oriented as a single unit. A platform may contain other platforms. For example, a spacecraft is a platform which may have components that can be articulated and are also considered platforms. 
1.3.3	1.2.0	Pluto	Item				The ninth (sub)planet from the sun in our solar system.
1.3.3	1.0.0	PNG	Item				A digital format for still images. Portable Network Graphics (PNG)
1.3.3	1.1.0	Polar	Item				The region near the pole of a body. For a magnetosphere the polar region is the area where magnetic field lines are open and includes the aural zone.
1.3.3	1.1.0	Polar Angle Range	Container				The range of possible polar angles for a group of energy observations. Defaults units are degrees.
1.3.3	1.2.0	Polar Cap	Item				The areas of the globe surrounding the poles and consisting of the region north of 60 degrees north latitude an the region south of 60 degrees south latitude.
1.3.3	1.0.0	Polarization	Item				Direction of the electric vector of an electromagnetic wave. The wave can be linearly polarized in any direction perpendicular to the direction of travel, circularly polarized (clockwise or counterclockwise), unpolarized, or mixtures of the above.
1.3.3	1.0.0	Positional	Item				The specification of the location of an object or measurement within a reference coordinate system. The position is usually expressed as a set of values corresponding to the location along a set of orthogonal axes together with the date/time of the observation.
1.3.3	1.2.0	Postscript	Item				A page description programming language created by Adobe Systems Inc. that is a device-independent industry standard for representing text and graphics.
1.3.3	1.0.0	Potential	Item				A field which obeys Laplace's Equation.
1.3.3	1.0.0	Poynting Flux	Item				The rate of energy transport per unit area per steradian.
1.3.3	1.1.0	Pressure	Item				The force per unit area exerted by a particle distribution or field.
1.3.3	1.0.0	Principal Investigator	Item				An individual who is the administrative and scientific lead for an investigation.
1.3.3	1.2.0	Prior ID	Text				The resource identifier for a resource that is superceeded or replaced by a resource.
1.3.3	1.2.0	Processing Level	Enumeration	Processing Level			The standard classification of the processing performed on the product.
1.3.3	1.0.0	Profile	Item				Measurements of a quantity as a function of height above an object such as the limb of a body.
1.3.3	1.1.0	Project Scientist	Item				An individual who is an expert in the phenomenon and related physics explored by the project. A project scientist may also have a manageral role within the project.
1.3.3	1.2.1	Proportional Counter	Item				An instrument which measures energy of ionization radiation based on interactions with a gas.
1.3.3	1.0.0	Proton	Item				An elementary particle that is a constituent of all atomic nuclei, that carries a positive charge numerically equal to the charge of an electron, and that has a mass of 1.673 x 10**(-24) gram.
1.3.3	1.0.0	Provider Processing Level	Text				The provider specific classification of the processing performed on the product.
1.3.3	1.0.0	Provider Resource Name	Text				A short textual description of a resource used by the provider which may be used to identify a resource.
1.3.3	1.0.0	Provider Version	Text				Describes the release or edition of the product used by the provider. The formation rule may vary between providers. It is intended to aid in queries to the provider regarding the product.
1.3.3	1.3.0	Publisher	Item				An individual, organization, institution or government department responsible for the production and dissemination of a document.
1.3.3	1.0.0	Quadrispherical Analyser	Item				An instrument used for the 3-D detection of plasma, energetic electrons and ions, and for positive-ion composition measurements.
1.3.3	1.3.1	Qualifier	Enumeration	Qualifier			Characterizes the refinement to apply to a type or attribute of a quanity.
1.3.3	1.3.0	Quantity	Numeric				A value that describes a characteristic of a system.
1.3.3	1.0.0	QuickTime	Item				A format for digital movies, as defined by Apple Computer. See <http://developer.apple.com/quicktime/>
1.3.3	1.1.0	R	Item				The component of a vector in the radial direction from the center of the coordinate system.
1.3.3	1.0.0	Radar	Item				An instrument that uses directional properties of returned power to infer spatial and/or other characteristics of a remote object.
1.3.3	1.0.0	Radiance	Item				A radiometric measurement that describe the amount of electromagnetic radiation that passes through or is emitted from a particular area, and falls within a given solid angle in a specified direction. They are used to characterize both emission from diffuse sources and reflection from diffuse surfaces. The SI unit of radiance is watts per steradian per square meter (W·sr-1·m-2).
1.3.3	1.1.0	Radiation Belt	Item				The region within a magnetosphere where high-energy particles could potentially be trapped in a magnetic field.
1.3.3	1.0.0	Radio and Plasma Waves	Item				Measurements of electric and/or magnetic fields using electric or magnetic antennas at frequencies anywhere between the spacecraft spin frequency and the characteristic frequencies of the ambient plasma.  The output can be waveform, power spectral density, or other statistical parameters.
1.3.3	1.3.0	Radio Burst	Item				Emissions of the sun in radio wavelengths from centimeters to dekameters, under both quiet and disturbed conditions. Radio Bursts can be "Type I" consisting of many short, narrow-band bursts in the metric range (300 - 50 MHz).; "Type II" consiting of narrow-band emission that begins in the meter range (300 MHz) and sweeps slowly (tens of minutes) toward dekameter wavelengths (10 MHz).; "Type III" consiting of narrow-band bursts that sweep rapidly (seconds) from decimeter to dekameter wavelengths (500 - 0.5 MHz); and "Type IV" consiting of a smooth continuum of broad-band bursts primarily in the meter range (300 - 30 MHz).
1.3.3	1.0.0	Radio Frequency	Item				Photons with a wavelength range: 100,000 to 1.00x10^11 nm
1.3.3	1.0.0	Radio Soundings	Item				Measurements of plasma density, magnetic field and possibly other parameters of the space environment by active probing of the plasma by radio waves.
1.3.3	1.2.1	Radiometer	Item				An instrument for detecting or measuring radiant energy. Radiometers are commonly limited to infrared radiation.
1.3.3	1.1.0	Ratio	Item				The relative magnitudes of two quantities.
1.3.3	1.0.0	Raw	Item				Data in its original state with no processing to account for calibration!!!
1.3.3	1.1.0	Registry	Container				A location or facility where resources are cataloged.
1.3.3	1.1.0	Relative Stop Date	Duration				An indication of the nominal end date relative to the present.
1.3.3	1.1.0	Release Date	DateTime				The date and time when a resource is made available. The availability of a resource coincides with the release of a resource description. If the Release Date is specified as a future date then it indicates that resource should not be made available until that time. However, this is only advisory and in practice the Release Date should be the actual date the resource description was published.
1.3.3	1.1.0	Remote 1AU	Item				The heliospheric region near the Earth's orbit, but exclusive of the region near the Earth.
1.3.3	1.3.1	Rendering Hints	Container				Attributes to aid in the rendering of parameter.
1.3.3	1.1.0	Repository	Container				A location or facility where resources are stored.
1.3.3	1.0.0	Repository ID	Text				The identifier of an Repository resource.
1.3.3	1.0.0	Resonance Sounder	Item				A combination of a radio receiver and a pulsed transmitter used to study the plasma surrounding a spacecraft by identifying resonances or cut-offs (of the wave dispersion relation), whose frequencies are related to the ambient plasma density and magnetic field. When the transmitter is off it is essentially a high frequency-resolution spectral power receiver.
1.3.3	1.0.0	Resource Header	Container				Attributes of a resource which pertain to the provider of the resource and descriptive information about the resource.
1.3.3	1.0.0	Resource ID	Text				A Resource ID is a URI that has the form "scheme://authority/path" where "scheme" is "spase" for those resources administered through the SPASE framework, "authority" is the unique identifier for the resource provider registered within the SPASE framework and "path" is the unique identifier of the resource within the context of the "authority". The resource ID must be unique within the SPASE framework.
1.3.3	1.0.0	Resource Name	Text				A short textual description of a resource which may be useful when read by a person.
1.3.3	1.0.0	Restricted	Item				Access to the product is regulated and requires some form of identification.
1.3.3	1.2.1	Retarding Potential Analyser	Item				An instrument which measures ion temperatures and ion concentrations using aplanr ion trap.
1.3.3	1.3.3	Revision Of:	Item				A modified version of a resource instance.
1.3.3	1.2.1	Riometer	Item				An instrument which measure the signal strength in various directions of the galatic radio signals. Variations in these signals are influenced by solar flare activity and geomagnetic storm and substorm processes.
1.3.3	1.0.0	Role	Enumeration	Role			The assigned or assumed function or position of an individual.
1.3.3	1.0.0	RTN	Item				Radial Tangential Normal. Typically centered at a spacecraft. Used for IMF and plasma V vectors. R (radial) axis is radially away from the Sun, T (tangential) axis is normal to the plane formed by R and the Sun's spin vector, positive in the direction of planetary motion. N (normal) is R x T.
1.3.3	1.2.0	Saturn	Item				The sixth planet from the sun in our solar system.
1.3.3	1.0.0	SC	Item				Spacecraft - A coordinate system defined by the spacecraft geometry and/or spin. Often has Z axis parallel to spacecraft spin vector. X and Y axes may or may not corotate with the spacecraft. See SR and SR2 below.
1.3.3	1.2.0	Scalar	Item				A quantity that is completely specified by its magnitude and has no direction.
1.3.3	1.3.1	Scale Max	Numeric				The maximum value that the variable is expected to attain. Used, for example, by automated plotting software.
1.3.3	1.3.1	Scale Min	Numeric				The minimum value that the variable is expected to attain. Used, for example, by automated plotting software.
1.3.3	1.3.1	Scale Type	Enumeration	Scale Type			The scaling to apply to an axis. If this attribute is not present, linear scale should be assumed.
1.3.3	1.0.0	Scientist	Item				An individual who is an expert in the phenomenon and related physics represented by the resource.
1.3.3	1.2.1	Scintillation Detector	Item				An instrument which detects flouresences of a material which is exceited by high energy (ionizing) electromagnetic or charged particle radiation.
1.3.3	1.0.0	SE	Item				Solar Ecliptic - A heliocentric coordinate system where the Z axis is normal to the ecliptic plane, positive northward. X axis is positive towards the first point of Aries (from Earth to Sun at vernal equinox). Same as HAE above. See <http://nssdc.gsfc.nasa.gov/space/helios/coor_des.html>
1.3.3	1.0.0	Search Coil	Item				An instrument which measures the time variation of the magnetic flux threading a loop by measurement of the electric potential difference induced between the ends of the wire.
1.3.3	1.1.0	Service	Container				A location or facility that can perform a well defined task.
1.3.3	1.3.0	Set	Text				A collection of items for a particular purpose.
1.3.3	1.2.0	SHA1	Item				Secure Hash Algorithm (SHA), a 160-bit message digest algorithm developed by the NSA and described in Federal Information Processing Standard (FIPS) publication 180-1.
1.3.3	1.2.0	SHA256	Item				Secure Hash Algorithm (SHA), a 256-bit message digest algorithm developed by the NSA and described in Federal Information Processing Standard (FIPS) publication 180-1.
1.3.3	1.0.0	Size	Sequence				The number of elements in each dimension of a multi-dimensional array. =1 for a scalar; = n for a vector, the number of vector elements; = (m, n, p ...).  Note that the number of elements in the size of an N-dimensional array conveys the array's dimensionality while the product of those numbers conveys the total number of elements in the array. When size is used to describe a tensor it is the number of elements in the tensor. As such it has a limited set of values. A tensor of rank 1 has a size of 3, rank 2 a size of 9, rank 3 a size of 27 and rank n a size of 3^n.
1.3.3	1.0.0	SM	Item				Solar Magnetic - A geocentric coordinate system where the Z axis is northward along Earth's dipole axis, X axis is in plane of z axis and Earth-Sun line, positive sunward. See Russell, 1971.
1.3.3	1.0.0	Solar Flare	Item				An explosive event in the Sun's atmosphere which produces electromagnetic radiation across the electromagnetic spectrum at multiple wavelengths from long-wave radio to the shortest wavelength gamma rays.
1.3.3	1.0.0	Solar Wind Extreme	Item				Intervals of unusually large or small values of solar wind attributes such as flow speed and ion density.
1.3.3	1.0.0	Sonic Mach Number	Item				The ratio of the bulk flow speed to the speed of sound in the medium.
1.3.3	1.2.1	Sounder	Item				An instrument which measures the radiances from an object. A sounder may measure radiances at multile spectral ranges.
1.3.3	1.3.1	Source	Container				The location and attributes of an object.
1.3.3	1.3.1	Source Type	Enumeration	SourceType			A characterization of the function or purpose of the source.
1.3.3	1.2.0	South Atlantic Anomaly Region	Item				The region where Earth's inner van Allen radiation belt makes its closest approach to the planet's surface. The result is that, for a given altitude, the radiation intensity is higher over this region than elsewhere.
1.3.3	1.2.1	Spacecraft Orbit Plane	Item				A coordinate system where X lies in the orbit plane normal to and in the direction of motion of the spacecraft, Z in normal to the orbit plane and Y completes the triad in a right-handed coordinate system.
1.3.3	1.0.0	Spacecraft Potential Control	Item				An instrument to control the electric potential of a spacecraft with respect to the ambient plasma by emitting a variable current of positive ions.
1.3.3	1.0.0	Spase	Container				Space Physics Archive Search and Extract (SPASE). The outermost container or envelope for SPASE metadata. This indicates the start of the SPASE metadata.
1.3.3	1.0.0	Spectral Power Receiver	Item				A radio receiver which determines the power spectral density of the electric or magnetic field, or both, at one or more frequencies.
1.3.3	1.1.0	Spectral Range	Enumeration	Spectral Range			The general term used to describe wavelengths or frequencies within a given span of values for those quantities.
1.3.3	1.3.1	Spectrogram	Item				A representation of data which is the result of calculating the frequency spectrum of windowed frames of a compound signal.
1.3.3	1.0.0	Spectrometer	Item				An instrument that measures the component wavelengths of light or other electromagnetic radiation into its component wavelengths.
1.3.3	1.0.0	Spectrum	Item				A three-dimensional representation of successive spectra which allows time evolution to be clearly seen. Time is plotted along the abscissa, frequency (or particle energy) along the ordinate, and the spectral power density (or differential particle flux) is represented by different shades of grey, or color. This representation is also known as a spectrogram.
1.3.3	1.0.0	Spherical	Item				A system of curvilinear coordinates characterized by an azimuthal angle (longitude), a polar angle (latitude), and a distance (radius) from a point to the origin.
1.3.3	1.0.0	SR	Item				Spin Reference - A special case of a Spacecraft (SC) coordinate system for a spinning spacecraft. Z is parallel to the spacecraft spin vector. X and Y rotate with the spacecraft. See <http://cdpp.cnes.fr/00428.pdf>
1.3.3	1.0.0	SR2	Item				Spin Reference 2 - A special case of a Spacecraft (SC) coordinate system for a spinning spacecraft. Z is parallel to the spacecraft spin vector. X is in the plane defined by Z and the spacecraft-Sun line, positive sunward. See <http://cdpp.cnes.fr/00428.pdf>
1.3.3	1.0.0	SSE	Item				Spacecraft Solar Ecliptic - A coordinate system used for deep space spacecraft, for example Helios. - X axis from spacecraft to Sun. Z axis normal to ecliptic plane, positive northward. Note: Angle between normals to ecliptic and to Helios orbit plane ~ 0.25 deg.
1.3.3	1.3.1	Stack Plot	Item				A representation of data showing multiple sets of observations on a single plot, possibly offseting each plot by some uniform amount.
1.3.3	1.2.0	Standard Deviation	Item				The square root of the average of the squares of deviations about the mean of a set of data. Standard deviation is a statistical measure of spread or variability.
1.3.3	1.0.0	Start Date	DateTime				The specification of a starting point in time.
1.3.3	1.0.0	Stoke's Parameters	Item				The four coordinates (usually called I, Q, U, and V) relative to a particular basis for the representation of the polarization state of an electromagnetic wave propagating through space.
1.3.3	1.0.0	Stop Date	DateTime				The specification of a stopping point in time.
1.3.3	1.2.0	Stratosphere	Item				The layer of the atmosphere that extends from the troposphere to about 30 km, temperature increases with height. The stratosphere contains the ozone layer.
1.3.3	1.2.0	Structure	Container				The organization and relationship of individual values within a quantity.
1.3.3	1.2.0	Substorm	Item				A process by which plasma in the magnetotail becomes energized at a fast rate.
1.3.3	1.0.0	Sun	Enumeration	Sun			The star upon which our solar system is centered.
1.3.3	1.0.0	Support	Container				Information useful in understanding the context of an observation, typically observed or measured coincidentally with a physical observation.
1.3.3	1.0.0	Support Quantity	Enumeration	Support Quantity			A characterization of the support information.
1.3.3	1.0.0	Surface	Item				The outermost area of a solid object.
1.3.3	1.3.1	Symmetric	Item				Equal distribution about one or more axes.
1.3.3	1.3.0	TAR	Item				A file format used to collate collections of files into one larger file, for distribution or archiving, while preserving file system information such as user and group permissions, dates, and directory structures. The format was standardized by POSIX.1-1988 and later POSIX.1-2001.
1.3.3	1.0.0	Team Leader	Item				An individual who is the designated leader of an investigation!!!
1.3.3	1.0.0	Team Member	Item				An individual who is a major participant in an investigation.
1.3.3	1.0.0	Technical Contact	Item				An individual who can provide specific information with regard to the resource or supporting software
1.3.3	1.0.0	Temperature	Item				A measure of the kinetic energy of random motion with respect to the average. Temperature is properly defined only for an equilibrium particle distribution (Maxwellian distribution).
1.3.3	1.0.0	Temporal	Item				Pertaining to time.
1.3.3	1.0.0	Temporal Description	Container				A characterization of the time over which the measurement was taken.
1.3.3	1.2.0	Tensor	Item				A generalized linear "quantity" or "geometrical entity" that can be expressed as a multi-dimensional array relative to a choice of basis of the particular space on which it is defined.
1.3.3	1.0.0	Text	Item				ASCII text
1.3.3	1.0.0	Thermal Plasma	Item				Measurements of the plasma in the energy regime where the most of the plasma occurs.  May be the basic fluxes in the form of distribution functions or the derived bulk parameters (density, flow velocity, etc.).
1.3.3	1.0.0	Thermal Speed	Item				For a Maxwellian distribution, the difference between the mean speed and the speed within which ~69% (one sigma) of all the members of the speed distribution occur.
1.3.3	1.2.0	Thermosphere	Item				The layer of the atmosphere that extends from the Mesosphere to 640+ km, temperature increasing with height.
1.3.3	1.2.0	Theta	Item				For spatial points, the angular distance from a meridian normal to the equator.  Also referred to as the zenith angle or "latitude". As a "latitude" angles range from +90 to -90 with zero at the equator and positive angles are in the direction designated as "North." An alternate range of values is often called "co-latitude" where values range from 0 to +180 as measured from the "north" pole. Mathematically: Theta = arctan(sqrt(x^2 + y^2)/z)
1.3.3	1.3.1	Thumbnail	Item				A small representation of an image which is suitable to infer what the full-sized imaged is like. 
1.3.3	1.0.0	TIFF	Item				A binary format for still pictures. Tagged Image Format File (TIFF). Originally developed by Aldus and now controlled by Adobe.
1.3.3	1.3.1	Time Series	Item				A representation of data showing a set of observations taken at different points in time and charted as a time series.
1.3.3	1.1.0	Time Span	Container				The duration of an interval in time.
1.3.3	1.2.1	Time-of-Flight	Item				An instrument which measures the time it takes for a particle to travel between two detectors.
1.3.3	1.2.0	Topside	Item				The region at the upper most areas of the ionosphere.
